0.0,1.0,1.0,1.0,1.0,0.9983237759153065,1.0,1.0,1.0,0.9960228453718267,1.0,0.9999717260137638
1.0,0.0,0.9586965256800002,0.9985836947862264,0.997422915635913,1.0,1.0,0.9998687744407604,0.9991741125972454,1.0,0.9996486642426519,0.9993581805124377
1.0,0.9712775178039321,0.0,1.0,0.9031732002440185,1.0,0.9996754827194548,0.9999912516293841,0.9991835837830568,1.0,1.0,1.0
0.9999999197940568,0.9999957823080475,0.999998399152191,0.0,0.9991545818302343,1.0,1.0,1.0,0.9999981057628378,0.9987125435486023,0.9994018205855495,0.999528766896063
0.9999999197940568,0.9995044211955891,0.9544718883120501,0.9548552713109679,0.0,1.0,0.9482394937530432,0.9755570524989721,0.9327261671815835,1.0,0.9999363961128939,0.9999274301019937
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9856056918038252,0.9999379539059567,1.0,0.997866256505373
1.0,1.0,0.999998399152191,1.0,0.998676632353577,1.0,0.0,0.9997987874758326,0.9987194956782979,1.0,0.9990535135847303,0.997297006915817
1.0,0.9999894557701189,1.0,1.0,0.9989912624110749,1.0,0.9914002920655526,0.0,0.973707988187537,1.0,0.9987385229057284,0.9932538268840371
0.9999995187643408,0.9999578230804756,0.999963180500393,1.0,0.9837136914511891,0.8773268636965154,0.9459678727892269,0.7595860271024524,0.0,0.99988521472602,0.9968243487794869,0.9692011467928817
0.9944181475892019,1.0,1.0,0.9997344427724174,1.0,0.9941662990736656,1.0,1.0,0.9999772691540526,0.0,0.9999363961128939,0.9995146299029448
0.9999999197940568,0.9999915646160952,1.0,0.9909710542621936,0.9999039297534357,1.0,0.973389582995295,0.9955820728389337,0.9988274671965479,0.9346282353160162,0.0,0.9910880395383423
0.9999687998880966,0.9999873469241427,0.999975987282865,0.9737098344693284,0.9993851504219886,0.9867556241729157,0.7564497809508396,0.9790738974865931,0.9638162817261047,0.8263236758587955,0.9145799796164685,0.0
